Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1790,45,technician,married,secondary,no,1477,yes,no,cellular,8,jul,355,1,-1,0,unknown,no
3426,40,self-employed,married,primary,no,2077,yes,no,cellular,13,may,363,1,173,24,other,no
165,31,admin.,single,secondary,no,2104,yes,no,unknown,3,jun,455,1,-1,0,unknown,no
4276,35,admin.,married,secondary,no,147,yes,yes,cellular,29,jan,41,1,184,7,failure,no
1487,33,entrepreneur,married,primary,no,82,yes,no,cellular,18,nov,63,2,-1,0,unknown,no
2756,57,blue-collar,married,primary,no,1592,no,yes,unknown,20,jun,78,4,-1,0,unknown,no
957,55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,-1,0,unknown,no
1902,34,technician,single,secondary,no,318,no,yes,cellular,25,jul,239,5,-1,0,unknown,no
489,33,management,married,tertiary,no,641,yes,no,cellular,13,aug,347,2,-1,0,unknown,no
537,26,management,single,secondary,no,63,no,no,cellular,28,jul,76,4,-1,0,unknown,no
3698,37,blue-collar,married,primary,no,543,yes,no,unknown,21,may,281,1,-1,0,unknown,no
195,57,retired,divorced,secondary,no,39,yes,no,cellular,30,jul,354,3,-1,0,unknown,no
368,60,technician,single,primary,no,11262,no,no,cellular,26,aug,323,1,-1,0,unknown,yes
1914,30,services,single,tertiary,no,-477,no,yes,cellular,21,aug,1532,2,-1,0,unknown,yes
4425,35,services,married,secondary,no,505,yes,yes,unknown,27,may,371,2,-1,0,unknown,no
2203,35,technician,single,tertiary,no,3552,no,no,cellular,21,nov,267,1,-1,0,unknown,no
1071,38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other,no
4167,46,blue-collar,married,primary,no,0,yes,no,unknown,12,may,51,9,-1,0,unknown,no
1114,36,technician,divorced,secondary,no,487,no,yes,cellular,11,aug,268,3,-1,0,unknown,no
1425,36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success,yes
1095,36,technician,married,secondary,no,300,no,no,unknown,9,jun,287,1,-1,0,unknown,no
3863,33,technician,married,secondary,no,3470,no,no,cellular,11,aug,285,2,-1,0,unknown,no
3303,52,services,divorced,secondary,no,238,yes,no,cellular,6,may,101,1,362,5,other,no
323,38,management,married,tertiary,no,1199,no,no,cellular,4,aug,178,1,1,1,success,yes
211,25,blue-collar,single,secondary,no,-350,yes,no,unknown,23,jun,95,3,-1,0,unknown,no
978,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown,no
250,31,management,married,tertiary,no,395,yes,no,cellular,9,feb,155,3,-1,0,unknown,no
3796,66,retired,married,primary,no,206,no,no,cellular,9,feb,479,1,-1,0,unknown,yes
3228,39,management,single,tertiary,yes,-401,yes,no,cellular,19,aug,274,4,-1,0,unknown,no
3053,46,blue-collar,married,primary,no,1429,yes,no,unknown,14,may,91,1,-1,0,unknown,no
1768,31,technician,single,secondary,no,1094,yes,no,unknown,12,jun,93,8,-1,0,unknown,no
2343,38,management,married,tertiary,no,223,no,no,cellular,28,jan,63,1,-1,0,unknown,no
1560,52,management,married,tertiary,no,1339,yes,no,cellular,22,aug,343,5,-1,0,unknown,no
2216,34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160,1,-1,0,unknown,no
847,54,retired,married,primary,no,0,yes,no,cellular,11,jul,159,2,-1,0,unknown,no
2331,37,technician,single,tertiary,no,1661,no,no,cellular,19,aug,199,5,-1,0,unknown,no
252,55,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,-1,0,unknown,no
3752,47,services,married,secondary,no,0,yes,no,telephone,9,jul,250,1,-1,0,unknown,no
1830,36,services,single,secondary,no,774,yes,no,cellular,3,feb,231,2,259,1,failure,no
987,32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,95,3,-1,0,unknown,no
3952,44,blue-collar,married,primary,no,887,yes,no,cellular,12,may,165,2,363,1,failure,no
1647,30,management,married,tertiary,no,0,yes,no,cellular,9,jul,127,1,-1,0,unknown,no
1222,27,admin.,single,secondary,no,15,no,yes,cellular,21,jul,177,1,-1,0,unknown,no
125,34,self-employed,single,tertiary,no,462,no,no,cellular,21,aug,1877,3,-1,0,unknown,yes
3789,47,management,married,tertiary,no,0,no,no,cellular,27,oct,508,1,-1,0,unknown,yes
754,35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,unknown,no
2691,57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,failure,no
4449,31,self-employed,single,secondary,no,360,yes,no,unknown,26,may,592,4,-1,0,unknown,no
2564,50,technician,divorced,secondary,no,-701,yes,yes,cellular,24,jul,148,1,-1,0,unknown,no
3174,36,blue-collar,single,secondary,no,168,yes,no,telephone,12,may,52,1,-1,0,unknown,no
1906,49,blue-collar,divorced,primary,no,15,yes,no,unknown,27,may,550,7,-1,0,unknown,no
4470,31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,unknown,no
451,35,admin.,divorced,secondary,no,-402,yes,no,cellular,17,apr,46,1,-1,0,unknown,no
4387,31,blue-collar,married,secondary,no,3653,yes,yes,cellular,21,nov,252,1,168,4,failure,no
157,55,technician,married,secondary,no,273,yes,no,cellular,29,jan,84,3,183,3,failure,no
2951,36,technician,married,secondary,no,55,yes,no,cellular,13,may,38,2,369,4,failure,no
982,54,blue-collar,married,secondary,no,1291,yes,no,unknown,5,may,266,1,-1,0,unknown,no
1541,43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,no
4296,33,admin.,single,secondary,no,894,no,no,cellular,5,feb,509,2,-1,0,unknown,no
469,36,blue-collar,single,primary,no,1313,yes,no,unknown,20,jun,8,10,-1,0,unknown,no
3671,37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,45,2,-1,0,unknown,no
1199,35,management,single,tertiary,no,2988,yes,no,cellular,25,may,179,1,-1,0,unknown,no
2066,56,management,divorced,tertiary,no,2959,yes,no,telephone,18,may,325,1,-1,0,unknown,no
3970,48,management,married,tertiary,no,586,yes,yes,cellular,6,may,179,2,-1,0,unknown,no
1577,47,admin.,married,secondary,no,104,yes,yes,cellular,14,jul,77,2,-1,0,unknown,no
4471,59,management,married,unknown,no,3534,no,no,cellular,21,nov,216,4,-1,0,unknown,no
413,42,management,married,tertiary,no,0,no,no,cellular,13,aug,325,2,-1,0,unknown,no
3932,25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes
4458,29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,success,yes
1953,36,admin.,single,tertiary,no,980,no,no,cellular,11,nov,118,4,104,7,failure,no
2614,32,technician,single,tertiary,no,705,yes,no,cellular,20,apr,20,4,-1,0,unknown,no
4011,41,technician,married,secondary,no,1602,yes,no,cellular,2,jun,142,1,-1,0,unknown,no
1435,64,retired,married,secondary,no,1574,no,no,telephone,29,jul,301,3,-1,0,unknown,yes
383,37,services,married,secondary,no,1328,yes,no,telephone,13,may,121,2,341,4,failure,no
858,34,technician,single,tertiary,no,144,yes,yes,cellular,14,oct,104,1,85,19,failure,no
236,33,blue-collar,married,secondary,no,3576,yes,no,cellular,2,apr,124,1,308,2,other,no
3154,34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no
4074,53,management,married,primary,no,4086,no,no,unknown,20,jun,14,3,-1,0,unknown,no
3872,29,services,single,secondary,no,209,yes,no,cellular,28,jul,487,7,-1,0,unknown,no
3517,25,technician,married,tertiary,no,914,yes,no,cellular,12,may,185,2,-1,0,unknown,no
2992,47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,no
3430,30,technician,single,tertiary,no,1922,yes,no,cellular,18,may,546,1,-1,0,unknown,no
2013,31,blue-collar,single,secondary,no,609,yes,no,cellular,14,apr,1126,1,335,1,failure,no
2953,22,student,single,tertiary,no,691,no,no,cellular,19,aug,338,1,-1,0,unknown,yes
36,78,retired,divorced,primary,no,229,no,no,telephone,22,oct,97,1,-1,0,unknown,yes
4010,28,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,unknown,no
3315,33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,249,2,335,2,failure,yes
832,59,retired,married,secondary,no,163,no,no,cellular,24,jul,464,1,-1,0,unknown,no
4372,30,technician,single,secondary,no,4787,yes,no,cellular,18,nov,266,1,167,2,failure,no
1475,57,management,married,tertiary,no,1172,no,no,unknown,18,jun,26,1,-1,0,unknown,no
3853,54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown,yes
2576,31,services,single,secondary,no,469,no,yes,cellular,2,feb,111,1,-1,0,unknown,no
792,26,student,single,secondary,no,279,no,no,cellular,7,may,239,3,-1,0,unknown,no
78,50,blue-collar,divorced,primary,no,388,no,no,cellular,5,feb,701,1,-1,0,unknown,no
1447,45,admin.,married,secondary,no,638,yes,no,cellular,20,aug,75,9,-1,0,unknown,no
2889,56,unemployed,divorced,primary,no,109,no,no,cellular,15,jul,924,4,-1,0,unknown,no
2644,36,management,married,tertiary,no,9,no,no,cellular,11,aug,386,4,-1,0,unknown,yes
862,41,admin.,single,secondary,no,1020,yes,no,unknown,19,may,882,1,-1,0,unknown,yes
4354,31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,unknown,no
3166,42,blue-collar,married,primary,no,1156,yes,no,telephone,20,apr,37,1,-1,0,unknown,no
983,37,technician,divorced,secondary,no,79,no,no,cellular,21,jul,191,1,-1,0,unknown,no
3842,36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no
744,33,management,married,tertiary,no,4020,yes,yes,cellular,15,apr,251,1,-1,0,unknown,no
2510,53,retired,divorced,secondary,yes,-200,no,yes,unknown,6,jun,161,1,-1,0,unknown,no
363,49,blue-collar,married,secondary,no,2039,yes,no,cellular,18,nov,283,2,-1,0,unknown,no
1395,38,technician,married,tertiary,no,3234,no,no,cellular,18,nov,578,2,-1,0,unknown,yes
440,37,admin.,divorced,tertiary,no,4303,yes,no,unknown,23,may,168,1,-1,0,unknown,no
3804,40,admin.,single,secondary,no,1670,yes,no,unknown,18,jun,161,2,-1,0,unknown,no
1423,51,admin.,divorced,secondary,no,467,yes,no,unknown,19,may,83,1,-1,0,unknown,no
4393,30,technician,married,tertiary,no,101,yes,yes,cellular,7,jul,187,3,-1,0,unknown,no
2534,31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown,no
4135,56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,-1,0,unknown,no
917,32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,184,2,-1,0,unknown,no
3779,36,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235,2,-1,0,unknown,no
1299,49,blue-collar,married,secondary,no,-55,no,no,unknown,17,jun,150,3,-1,0,unknown,no
1347,29,self-employed,married,tertiary,no,751,yes,no,unknown,23,may,121,2,-1,0,unknown,no
3824,50,technician,divorced,unknown,no,2706,yes,no,unknown,28,may,179,3,-1,0,unknown,no
3028,34,admin.,married,secondary,no,79,yes,no,unknown,23,may,83,1,-1,0,unknown,no
1749,40,technician,single,tertiary,no,825,yes,no,cellular,20,apr,38,1,335,1,other,no
320,45,admin.,married,unknown,no,1783,no,no,unknown,20,jun,11,11,-1,0,unknown,no
114,25,student,single,secondary,no,331,no,no,telephone,26,aug,170,4,-1,0,unknown,yes
2853,33,technician,married,secondary,no,9305,yes,no,cellular,17,apr,407,2,-1,0,unknown,no
1897,49,management,married,tertiary,no,87,no,no,cellular,29,jan,165,1,-1,0,unknown,no
821,31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,failure,no
906,31,blue-collar,married,primary,no,99,yes,no,cellular,17,apr,193,2,322,1,other,no
755,32,admin.,single,secondary,no,739,yes,no,cellular,20,nov,91,3,-1,0,unknown,no
1655,32,technician,single,secondary,no,493,no,no,cellular,13,aug,289,2,-1,0,unknown,no
2182,43,entrepreneur,married,secondary,no,104,yes,no,cellular,18,jul,635,3,-1,0,unknown,yes
1566,45,entrepreneur,married,primary,no,2418,yes,no,unknown,14,may,120,1,-1,0,unknown,no
648,29,entrepreneur,married,secondary,no,178,yes,no,cellular,5,may,231,4,-1,0,unknown,no
3651,57,retired,married,tertiary,no,0,no,no,cellular,12,aug,116,4,-1,0,unknown,no
4497,31,entrepreneur,single,tertiary,no,38,no,no,cellular,20,nov,185,2,-1,0,unknown,no
74,56,retired,married,secondary,no,344,yes,no,unknown,15,may,221,1,-1,0,unknown,no
3473,40,management,married,tertiary,no,89,yes,yes,telephone,9,feb,148,6,-1,0,unknown,no
3182,36,blue-collar,married,secondary,no,1554,yes,no,unknown,12,may,325,4,-1,0,unknown,no
2717,29,technician,single,tertiary,no,2325,no,no,cellular,2,feb,125,1,-1,0,unknown,yes
1406,44,admin.,single,secondary,no,2524,no,no,unknown,19,jun,82,1,-1,0,unknown,no
192,30,management,single,tertiary,no,1372,no,no,cellular,20,nov,240,2,-1,0,unknown,no
842,40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,62,1,-1,0,unknown,no
1971,32,management,married,secondary,no,6217,yes,yes,unknown,21,may,486,2,-1,0,unknown,no
3939,35,blue-collar,married,secondary,no,243,yes,no,cellular,20,apr,41,3,-1,0,unknown,no
1760,35,technician,married,secondary,no,0,yes,no,cellular,9,nov,524,1,96,5,success,yes
2370,37,technician,single,secondary,no,-242,yes,no,cellular,13,aug,1149,6,-1,0,unknown,yes
2751,42,technician,single,secondary,no,0,no,no,cellular,21,aug,656,2,-1,0,unknown,no
2428,28,services,single,secondary,no,229,yes,no,unknown,9,may,322,1,-1,0,unknown,no
1285,54,services,married,secondary,no,386,yes,no,cellular,2,aug,155,2,-1,0,unknown,no
208,38,services,single,secondary,no,-196,yes,no,cellular,2,feb,60,1,271,1,failure,no
687,35,blue-collar,married,primary,no,-12,yes,no,unknown,12,may,212,5,-1,0,unknown,no
4381,43,services,divorced,secondary,no,0,no,no,cellular,31,jul,106,4,-1,0,unknown,no
2122,48,unemployed,married,secondary,no,817,no,no,cellular,14,jan,517,1,282,4,success,yes
3464,33,self-employed,single,secondary,no,238,yes,yes,cellular,5,feb,45,5,-1,0,unknown,no
939,31,management,married,tertiary,no,8312,no,no,cellular,29,aug,43,13,-1,0,unknown,no
3602,36,technician,married,secondary,no,474,yes,no,unknown,27,may,59,1,-1,0,unknown,no
2650,54,services,married,secondary,no,158,yes,no,unknown,19,may,198,1,-1,0,unknown,no
765,37,management,divorced,secondary,no,414,no,no,cellular,29,jan,293,2,162,4,failure,no
2711,47,unknown,married,unknown,no,677,no,no,cellular,7,aug,384,1,99,4,success,no
3134,47,self-employed,divorced,secondary,no,8515,yes,no,unknown,20,nov,14,7,112,4,other,no
2996,38,self-employed,married,secondary,no,746,no,no,unknown,20,jun,256,3,-1,0,unknown,no
1653,53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,388,3,181,1,success,yes
2378,39,blue-collar,married,secondary,no,1439,yes,no,telephone,28,jul,73,6,-1,0,unknown,no
2127,32,technician,divorced,tertiary,no,267,no,no,cellular,26,may,128,1,-1,0,unknown,no
1384,40,blue-collar,married,primary,no,-335,yes,no,unknown,27,may,260,1,-1,0,unknown,no
592,41,services,married,secondary,no,108,yes,yes,unknown,13,may,83,7,-1,0,unknown,no
2548,34,blue-collar,married,unknown,no,41,yes,no,cellular,6,may,34,9,-1,0,unknown,no
297,45,blue-collar,divorced,primary,no,-311,yes,no,unknown,23,may,1030,1,-1,0,unknown,yes
4203,37,management,married,tertiary,no,1689,yes,no,unknown,29,may,645,2,-1,0,unknown,no
2954,51,services,married,secondary,no,0,no,yes,unknown,26,jun,565,3,-1,0,unknown,no
2306,36,technician,married,tertiary,no,6,yes,no,cellular,27,jan,100,1,435,1,failure,no
966,47,self-employed,married,secondary,no,0,no,no,unknown,26,jun,174,8,-1,0,unknown,no
4227,45,blue-collar,divorced,primary,no,0,yes,no,cellular,21,jul,211,2,-1,0,unknown,no
3723,32,services,single,secondary,no,152,yes,no,cellular,25,may,158,2,-1,0,unknown,yes
2729,34,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,no
2785,41,technician,married,secondary,no,902,no,no,unknown,16,jun,35,6,-1,0,unknown,no
2269,27,services,single,secondary,no,0,yes,no,unknown,7,may,388,7,-1,0,unknown,no
3790,42,blue-collar,single,primary,no,92,no,no,cellular,30,jul,86,2,-1,0,unknown,no
3655,44,management,married,tertiary,no,1242,yes,no,cellular,6,aug,384,6,-1,0,unknown,no
3712,49,blue-collar,married,primary,no,1032,yes,no,unknown,2,jun,41,5,-1,0,unknown,no
2997,31,technician,married,secondary,no,589,yes,yes,unknown,21,may,151,1,-1,0,unknown,no
1439,30,blue-collar,married,secondary,no,501,yes,yes,unknown,27,may,514,1,-1,0,unknown,no
2138,27,technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,unknown,no
1033,29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,unknown,no
334,30,management,single,tertiary,no,424,no,no,cellular,16,apr,298,4,-1,0,unknown,yes
1664,37,blue-collar,married,secondary,no,132,no,no,unknown,27,may,336,2,-1,0,unknown,no
403,48,retired,married,primary,yes,-285,no,yes,cellular,19,nov,157,1,-1,0,unknown,no
95,41,unknown,single,tertiary,no,1567,no,no,cellular,1,jul,291,2,-1,0,unknown,no
1574,42,management,divorced,unknown,no,7702,no,no,cellular,16,feb,138,2,-1,0,unknown,yes
2566,34,student,married,unknown,no,1387,no,no,cellular,30,apr,121,1,-1,0,unknown,no
3994,54,entrepreneur,married,unknown,no,1956,no,no,cellular,19,nov,221,5,-1,0,unknown,no
1885,36,technician,married,tertiary,no,60,no,no,cellular,19,aug,209,2,-1,0,unknown,no
3701,51,management,married,tertiary,no,5108,yes,no,cellular,8,oct,272,1,102,8,other,no
4065,70,retired,married,secondary,no,616,no,no,cellular,27,apr,149,2,182,1,failure,no
1670,31,services,single,secondary,no,0,yes,no,unknown,28,may,231,2,-1,0,unknown,no
600,58,retired,divorced,tertiary,no,264,yes,yes,cellular,8,jul,523,3,-1,0,unknown,no
1735,35,blue-collar,married,secondary,no,407,yes,no,cellular,20,apr,12,6,-1,0,unknown,no
4136,31,management,married,tertiary,no,430,yes,no,cellular,25,jul,137,16,-1,0,unknown,no
1090,31,blue-collar,single,primary,no,-502,yes,no,unknown,29,may,76,4,-1,0,unknown,no
856,49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,unknown,no
308,35,management,married,tertiary,no,4286,yes,no,unknown,9,may,357,1,-1,0,unknown,no
1022,31,blue-collar,married,secondary,no,1243,yes,no,unknown,21,may,32,1,-1,0,unknown,no
3973,25,technician,single,secondary,no,959,no,no,cellular,9,jul,144,5,-1,0,unknown,no
3565,38,services,married,secondary,no,-762,yes,yes,unknown,30,may,408,2,-1,0,unknown,no
3795,39,services,married,secondary,no,5731,yes,no,unknown,20,may,175,2,-1,0,unknown,no
4279,31,housemaid,married,unknown,yes,-6,no,yes,telephone,7,jul,94,2,-1,0,unknown,no
209,56,retired,married,secondary,no,1333,no,no,cellular,28,aug,17,14,-1,0,unknown,no
11,43,admin.,married,secondary,no,264,yes,no,cellular,17,apr,113,2,-1,0,unknown,no
2291,42,admin.,married,secondary,no,0,no,no,unknown,19,jun,370,1,-1,0,unknown,no
753,53,technician,married,secondary,no,65,no,no,cellular,25,aug,41,2,-1,0,unknown,no
1432,35,unknown,married,primary,no,365,no,no,cellular,29,aug,41,2,-1,0,unknown,no
3128,57,blue-collar,married,primary,yes,195,no,yes,telephone,30,jul,185,4,-1,0,unknown,no
1814,34,management,married,tertiary,no,180,no,no,cellular,16,jun,298,3,-1,0,unknown,no
3123,47,services,married,secondary,no,405,no,yes,cellular,8,aug,994,2,-1,0,unknown,yes
2700,64,retired,divorced,tertiary,no,890,no,no,cellular,3,jul,531,3,-1,0,unknown,no
657,64,retired,married,primary,no,43,no,no,cellular,11,mar,117,1,91,1,success,no
2585,60,management,married,primary,no,4895,no,no,unknown,9,jun,313,1,-1,0,unknown,no
3606,29,services,married,secondary,no,308,yes,no,unknown,28,may,75,1,-1,0,unknown,no
4205,44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no
2346,36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,-1,0,unknown,no
1644,33,management,divorced,tertiary,no,0,no,no,cellular,13,aug,305,2,-1,0,unknown,no
4246,32,services,single,secondary,no,0,yes,no,cellular,31,jul,99,13,-1,0,unknown,no
119,46,management,divorced,tertiary,no,25,no,no,unknown,17,jun,564,2,-1,0,unknown,no
2077,30,management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,-1,0,unknown,yes
617,31,management,single,secondary,no,36,no,no,cellular,27,aug,105,2,-1,0,unknown,no
1383,34,management,married,tertiary,no,4170,yes,no,unknown,21,may,935,1,-1,0,unknown,no
3895,31,technician,married,secondary,no,3706,yes,no,cellular,20,nov,129,1,-1,0,unknown,no
1219,47,blue-collar,married,primary,no,320,no,no,telephone,30,jul,203,2,-1,0,unknown,no
3279,31,blue-collar,single,tertiary,no,2197,yes,no,unknown,23,may,146,3,-1,0,unknown,no
